scenario_id,detector_id,policy_id,n_seeds,A_mean,A_ci_lo,A_ci_hi,H_mean,H_ci_lo,H_ci_hi,loss_mean,loss_p90,loss_cvar,loss_cvar_ci_lo,loss_cvar_ci_hi
S1_grid_cap,D1_improved,P_aggressive,40,0.8618183475378787,0.8593955954071968,0.8640501286300506,0.9999947139616936,0.9999876659106184,1.0,0.14199632904142226,0.15180113636363643,0.16729773821888244,0.1517193388209012,0.17580618686868704
S1_grid_cap,D1_improved,P_conservative,40,0.8680303030303029,0.8680303030303029,0.8680303030303029,1.0,1.0,1.0,0.13306969696969698,0.13396969696969696,0.13441414141414143,0.133969696969697,0.13746969696969696
S1_grid_cap,D_oracle,P_alpha0.15,40,0.8624242424242423,0.8624242424242423,0.8624242424242423,1.0,1.0,1.0,0.13757575757575768,0.13757575757575768,0.13757575757575768,0.13757575757575768,0.13757575757575768
S1_grid_cap,D_oracle,P_alpha0.30,40,0.8624242424242423,0.8624242424242423,0.8624242424242423,1.0,1.0,1.0,0.13757575757575768,0.13757575757575768,0.13757575757575768,0.13757575757575768,0.13757575757575768
S1_grid_cap,D_oracle,P_alpha0.45,40,0.8624242424242423,0.8624242424242423,0.8624242424242423,1.0,1.0,1.0,0.13757575757575768,0.13757575757575768,0.13757575757575768,0.13757575757575768,0.13757575757575768
S1_grid_cap,D_oracle,P_alpha0.60,40,0.8624242424242423,0.8624242424242423,0.8624242424242423,1.0,1.0,1.0,0.13757575757575768,0.13757575757575768,0.13757575757575768,0.13757575757575768,0.13757575757575768
S1_grid_cap,D_oracle,P_alpha0.75,40,0.8680303030303029,0.8680303030303029,0.8680303030303029,1.0,1.0,1.0,0.13196969696969696,0.13196969696969696,0.13196969696969696,0.13196969696969696,0.13196969696969696
S1_grid_cap,D_oracle,P_alpha0.90,40,0.965878787878788,0.965878787878788,0.965878787878788,1.0,1.0,1.0,0.034121212121212,0.034121212121212,0.034121212121212,0.034121212121212,0.034121212121212
S1_grid_cap,D_oracle,P_alpha1.00,40,0.9806060606060607,0.9806060606060607,0.9806060606060607,0.9324092741935479,0.9324092741935479,0.9324092741935479,0.10050281036168204,0.10050281036168204,0.10050281036168204,0.10050281036168204,0.10050281036168204
S1_grid_cap,D_oracle,P_availability_first,40,0.9806060606060607,0.9806060606060607,0.9806060606060607,0.9324092741935479,0.9324092741935479,0.9324092741935479,0.10050281036168204,0.10050281036168204,0.10050281036168204,0.10050281036168204,0.10050281036168204
S1_grid_cap,D_oracle,P_heat_first,40,0.8624242424242423,0.8624242424242423,0.8624242424242423,1.0,1.0,1.0,0.13757575757575768,0.13757575757575768,0.13757575757575768,0.13757575757575768,0.13757575757575768
S1_grid_cap,D_oracle,P_balanced,40,0.8680303030303029,0.8680303030303029,0.8680303030303029,1.0,1.0,1.0,0.13196969696969696,0.13196969696969696,0.13196969696969696,0.13196969696969696,0.13196969696969696
S1_grid_cap,D_oracle,P_no_containment,40,0.8680303030303029,0.8680303030303029,0.8680303030303029,1.0,1.0,1.0,0.13196969696969696,0.13196969696969696,0.13196969696969696,0.13196969696969696,0.13196969696969696
S1_grid_cap,D_oracle,P_aggressive,40,0.8680303030303029,0.8680303030303029,0.8680303030303029,1.0,1.0,1.0,0.13196969696969696,0.13196969696969696,0.13196969696969696,0.13196969696969696,0.13196969696969696
S1_grid_cap,D_oracle,P_conservative,40,0.8680303030303029,0.8680303030303029,0.8680303030303029,1.0,1.0,1.0,0.13196969696969696,0.13196969696969696,0.13196969696969696,0.13196969696969696,0.13196969696969696
S2_hp_cap_peak,D0_weak,P_alpha0.15,40,0.9242424242424241,0.9242424242424241,0.9242424242424241,1.0,1.0,1.0,0.07775757575757591,0.07975757575757592,0.08015757575757591,0.07975757575757592,0.08175757575757592
S2_hp_cap_peak,D0_weak,P_alpha0.30,40,0.9242424242424241,0.9242424242424241,0.9242424242424241,1.0,1.0,1.0,0.07775757575757591,0.07975757575757592,0.08015757575757591,0.07975757575757592,0.08175757575757592
S2_hp_cap_peak,D0_weak,P_alpha0.45,40,0.9242424242424241,0.9242424242424241,0.9242424242424241,1.0,1.0,1.0,0.07775757575757591,0.07975757575757592,0.08015757575757591,0.07975757575757592,0.08175757575757592
S2_hp_cap_peak,D0_weak,P_alpha0.60,40,0.9242424242424241,0.9242424242424241,0.9242424242424241,1.0,1.0,1.0,0.07775757575757591,0.07975757575757592,0.08015757575757591,0.07975757575757592,0.08175757575757592
S2_hp_cap_peak,D0_weak,P_alpha0.75,40,0.9242424242424241,0.9242424242424241,0.9242424242424241,1.0,1.0,1.0,0.07775757575757591,0.07975757575757592,0.08015757575757591,0.07975757575757592,0.08175757575757592
S2_hp_cap_peak,D0_weak,P_alpha0.90,40,1.0,1.0,1.0,1.0,1.0,1.0,0.0020000000000000005,0.004,0.004400000000000001,0.004,0.006
S2_hp_cap_peak,D0_weak,P_alpha1.00,40,1.0,1.0,1.0,0.9453124999999993,0.9453124999999993,0.9453124999999993,0.0676250000000008,0.0696250000000008,0.07002500000000081,0.0696250000000008,0.0716250000000008
S2_hp_cap_peak,D0_weak,P_availability_first,40,1.0,1.0,1.0,0.9453124999999993,0.9453124999999993,0.9453124999999993,0.0676250000000008,0.0696250000000008,0.07002500000000081,0.0696250000000008,0.0716250000000008
S2_hp_cap_peak,D0_weak,P_heat_first,40,0.9242424242424241,0.9242424242424241,0.9242424242424241,1.0,1.0,1.0,0.07775757575757591,0.07975757575757592,0.08015757575757591,0.07975757575757592,0.08175757575757592
S2_hp_cap_peak,D0_weak,P_balanced,40,0.9242424242424241,0.9242424242424241,0.9242424242424241,1.0,1.0,1.0,0.07775757575757591,0.07975757575757592,0.08015757575757591,0.07975757575757592,0.08175757575757592
S2_hp_cap_peak,D0_weak,P_no_containment,40,0.9242424242424241,0.9242424242424241,0.9242424242424241,1.0,1.0,1.0,0.07775757575757591,0.07975757575757592,0.08015757575757591,0.07975757575757592,0.08175757575757592
S2_hp_cap_peak,D0_weak,P_aggressive,40,0.9119619633838383,0.9085282877604165,0.9151813673847851,0.9998395413306451,0.9997013136340727,0.999966812626008,0.09483996201938753,0.11502198878910082,0.12486478889194372,0.11194556909824058,0.1313877840909091
S2_hp_cap_peak,D0_weak,P_conservative,40,0.9242424242424241,0.9242424242424241,0.9242424242424241,1.0,1.0,1.0,0.07775757575757591,0.07975757575757592,0.08015757575757591,0.07975757575757592,0.08175757575757592
S2_hp_cap_peak,D1_improved,P_alpha0.15,40,0.9242424242424241,0.9242424242424241,0.9242424242424241,1.0,1.0,1.0,0.07685757575757592,0.07775757575757591,0.07820202020202036,0.07775757575757591,0.08125757575757592
S2_hp_cap_peak,D1_improved,P_alpha0.30,40,0.9242424242424241,0.9242424242424241,0.9242424242424241,1.0,1.0,1.0,0.07685757575757592,0.07775757575757591,0.07820202020202036,0.07775757575757591,0.08125757575757592
S2_hp_cap_peak,D1_improved,P_alpha0.45,40,0.9242424242424241,0.9242424242424241,0.9242424242424241,1.0,1.0,1.0,0.07685757575757592,0.07775757575757591,0.07820202020202036,0.07775757575757591,0.08125757575757592
S2_hp_cap_peak,D1_improved,P_alpha0.60,40,0.9242424242424241,0.9242424242424241,0.9242424242424241,1.0,1.0,1.0,0.07685757575757592,0.07775757575757591,0.07820202020202036,0.07775757575757591,0.08125757575757592
S2_hp_cap_peak,D1_improved,P_alpha0.75,40,0.9242424242424241,0.9242424242424241,0.9242424242424241,1.0,1.0,1.0,0.07685757575757592,0.07775757575757591,0.07820202020202036,0.07775757575757591,0.08125757575757592
S2_hp_cap_peak,D1_improved,P_alpha0.90,40,1.0,1.0,1.0,1.0,1.0,1.0,0.0011,0.002,0.002444444444444445,0.0020000000000000005,0.0055
S2_hp_cap_peak,D1_improved,P_alpha1.00,40,1.0,1.0,1.0,0.9453124999999993,0.9453124999999993,0.9453124999999993,0.0667250000000008,0.0676250000000008,0.06806944444444524,0.0676250000000008,0.0711250000000008
S2_hp_cap_peak,D1_improved,P_availability_first,40,1.0,1.0,1.0,0.9453124999999993,0.9453124999999993,0.9453124999999993,0.0667250000000008,0.0676250000000008,0.06806944444444524,0.0676250000000008,0.0711250000000008
S2_hp_cap_peak,D1_improved,P_heat_first,40,0.9242424242424241,0.9242424242424241,0.9242424242424241,1.0,1.0,1.0,0.07685757575757592,0.07775757575757591,0.07820202020202036,0.07775757575757591,0.08125757575757592
S2_hp_cap_peak,D1_improved,P_balanced,40,0.9242424242424241,0.9242424242424241,0.9242424242424241,1.0,1.0,1.0,0.07685757575757592,0.07775757575757591,0.07820202020202036,0.07775757575757591,0.08125757575757592
S2_hp_cap_peak,D1_improved,P_no_containment,40,0.9242424242424241,0.9242424242424241,0.9242424242424241,1.0,1.0,1.0,0.07685757575757592,0.07775757575757591,0.07820202020202036,0.07775757575757591,0.08125757575757592
S2_hp_cap_peak,D1_improved,P_aggressive,40,0.9173665167297977,0.9146717872080176,0.9197609157986109,0.999905916078629,0.9997839860288558,1.0,0.08655471730918066,0.10049989282950496,0.11531654116772576,0.09674465601707614,0.12102845682123667
S2_hp_cap_peak,D1_improved,P_conservative,40,0.9242424242424241,0.9242424242424241,0.9242424242424241,1.0,1.0,1.0,0.07685757575757592,0.07775757575757591,0.07820202020202036,0.07775757575757591,0.08125757575757592
S2_hp_cap_peak,D_oracle,P_alpha0.15,40,0.9242424242424241,0.9242424242424241,0.9242424242424241,1.0,1.0,1.0,0.07575757575757591,0.07575757575757591,0.07575757575757591,0.07575757575757591,0.07575757575757591
S2_hp_cap_peak,D_oracle,P_alpha0.30,40,0.9242424242424241,0.9242424242424241,0.9242424242424241,1.0,1.0,1.0,0.07575757575757591,0.07575757575757591,0.07575757575757591,0.07575757575757591,0.07575757575757591
S2_hp_cap_peak,D_oracle,P_alpha0.45,40,0.9242424242424241,0.9242424242424241,0.9242424242424241,1.0,1.0,1.0,0.07575757575757591,0.07575757575757591,0.07575757575757591,0.07575757575757591,0.07575757575757591
