scenario_version,policy_grid_version,detector_set_version,scenario_id,detector_id,policy_id,seed,A,H,loss,loss_p90_term,contain_frac,breach_frac,false_alerts
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,3,0.7039946338383839,0.9998375021001344,0.39057536364145473,,0.9097222222222222,0.009722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,4,0.7415135732323233,0.9998375021001344,0.3380564242475154,,0.7645833333333333,0.008333333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,5,0.7029482323232324,0.9998375021001344,0.3950592651566062,,0.9416666666666667,0.010416666666666666,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,6,0.7196070075757575,0.9998375021001344,0.36770604545963675,,0.8395833333333333,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,7,0.7296796085858587,0.9998375021001344,0.3539876111162022,,0.8055555555555556,0.008333333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,8,0.7064630681818181,0.9998375021001344,0.3869263737424649,,0.8979166666666667,0.009722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,9,0.742522095959596,0.9998375021001344,0.3352076237424649,,0.7486111111111111,0.007638888888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,10,0.7098011363636364,0.9998375021001344,0.38296330556064667,,0.8916666666666667,0.009722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,11,0.7324494949494949,0.9998375021001344,0.3488566136414549,,0.7819444444444444,0.008333333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,12,0.742522095959596,0.9998375021001344,0.33499929040913157,,0.7465277777777778,0.007638888888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,13,0.7346227904040404,0.9998375021001344,0.34626665152024266,,0.7777777777777778,0.008333333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,14,0.7289109848484849,0.9998916680667562,0.35548984680474094,,0.8111111111111111,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,15,0.7296796085858587,0.9998375021001344,0.3535709444495355,,0.8013888888888889,0.008333333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,16,0.7354861111111111,0.9998375021001344,0.3452644419242832,,0.7763888888888889,0.008333333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,17,0.7035290404040405,0.9998916680667562,0.39260790236029647,,0.9236111111111112,0.010416666666666666,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,18,0.7048390151515151,0.9998375021001344,0.38903653788387904,,0.9027777777777778,0.009722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,19,0.7158980429292929,0.9998916680667562,0.3748569553905996,,0.8722222222222222,0.009722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,20,0.7093607954545454,0.9998375021001344,0.3834730909141821,,0.8923611111111112,0.009722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,21,0.7162957702020202,0.9998916680667562,0.37390367256231677,,0.8666666666666667,0.009722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,22,0.7289867424242424,0.9998916680667562,0.355344644784539,,0.8104166666666667,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,23,0.7168371212121212,0.9998375021001344,0.3724898207121619,,0.8597222222222223,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,24,0.7298090277777779,0.9998375021001344,0.3524693030353941,,0.7916666666666666,0.008333333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,25,0.7402304292929294,0.9998375021001344,0.33989512374246483,,0.7701388888888889,0.008333333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,26,0.7240688131313132,0.9998375021001344,0.3624803510151921,,0.8319444444444445,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,27,0.7050189393939394,0.9998375021001344,0.3887871691970103,,0.9020833333333333,0.009722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,28,0.7054308712121213,0.9998375021001344,0.3882363484899395,,0.9006944444444445,0.009722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,29,0.7286647727272727,0.9998375021001344,0.3569816136414548,,0.8229166666666666,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,30,0.7298847853535354,0.9998375021001344,0.3523241010151921,,0.7909722222222222,0.008333333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,31,0.7176815025252526,0.9998375021001344,0.3701871060656971,,0.8451388888888889,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,32,0.7408443813131312,0.9998375021001344,0.33921172727781856,,0.7694444444444445,0.008333333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,33,0.7162200126262627,0.9998916680667562,0.37404887458251873,,0.8673611111111111,0.009722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,34,0.7039946338383838,0.9998375021001344,0.3918253636414548,,0.9222222222222223,0.009722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,35,0.7354861111111111,0.9998375021001344,0.3452644419242832,,0.7763888888888889,0.008333333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,36,0.7168371212121212,0.9998375021001344,0.37242037626771746,,0.8590277777777777,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,37,0.7287279040404041,0.9998375021001344,0.35622403788387896,,0.8159722222222222,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,38,0.7158285984848486,0.9998375021001344,0.3757552878838789,,0.8798611111111111,0.009722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_balanced,39,0.7061789772727273,0.9998375021001344,0.38727990909600024,,0.8986111111111111,0.009722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,0,0.5548484848484848,0.9441568294461743,0.7739341531494395,,0.0,0.7479166666666667,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,1,0.5777761994949496,0.9497462496690683,0.7265560786799462,,0.0,0.6972222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,2,0.5168450126262627,0.9348921740082264,0.8524649341194211,,0.0,0.8319444444444445,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,3,0.5234406565656566,0.9365000894148124,0.8388356250254573,,0.0,0.8173611111111111,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,4,0.5897111742424243,0.9526558108809857,0.7018935193670595,,0.0,0.6708333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,5,0.5086789772727274,0.9329014216000723,0.8693393168071859,,0.0,0.85,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,6,0.5554766414141414,0.9443099642468015,0.772636123711919,,0.0,0.7465277777777778,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,7,0.5711805555555556,0.9481383342624824,0.74018538777391,,0.0,0.7118055555555556,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,8,0.5287799873737374,0.937801735220144,0.8278023748065342,,0.0,0.8055555555555556,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,9,0.5972490530303031,0.9544934284885127,0.686317166116815,,0.0,0.6541666666666667,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,10,0.531606691919192,0.9384908418229665,0.8219612423376926,,0.0,0.7993055555555556,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,11,0.5818592171717173,0.9507416258731454,0.7181188873360638,,0.0,0.6881944444444444,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,12,0.5981912878787878,0.9547231306894535,0.6843701219605347,,0.0,0.6520833333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,13,0.5837436868686869,0.9512010302750271,0.7142247990235028,,0.0,0.6840277777777778,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,14,0.568353851010101,0.9474492276596597,0.7460265202427518,,0.0,0.7180555555555556,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,15,0.5730650252525252,0.948597738664364,0.7362912994613491,,0.0,0.7076388888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,16,0.5843718434343435,0.9513541650756543,0.7129267695859824,,0.0,0.6826388888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,17,0.5168450126262627,0.9348921740082264,0.8524649341194211,,0.0,0.8319444444444445,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,18,0.5265814393939394,0.9372657634179486,0.8323454778378556,,0.0,0.8104166666666667,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,19,0.5404008838383839,0.9406347290317478,0.8037888302124077,,0.0,0.7798611111111111,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,20,0.5312926136363637,0.9384142744226529,0.8226102570564529,,0.0,0.8,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,21,0.5429135101010102,0.9412472682342568,0.7985967124623261,,0.0,0.7743055555555556,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,22,0.5686679292929294,0.9475257950599734,0.7453775055239915,,0.0,0.7173611111111111,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,23,0.5463683712121212,0.9420895096377064,0.7914575505559643,,0.0,0.7666666666666667,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,24,0.5774621212121211,0.9496696822687547,0.7272050933987065,,0.0,0.6979166666666666,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,25,0.587198547979798,0.9520432716784768,0.707085637117141,,0.0,0.6763888888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,26,0.5589315025252526,0.9451522056502512,0.7654969618055572,,0.0,0.7388888888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,27,0.5268955176767678,0.9373423308182623,0.8316964631190952,,0.0,0.8097222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,28,0.5275236742424243,0.9374954656188894,0.8303984336815751,,0.0,0.8083333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,29,0.5630145202020203,0.9461475818543282,0.7570597704616747,,0.0,0.7298611111111111,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,30,0.5777761994949496,0.9497462496690683,0.7265560786799462,,0.0,0.6972222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,31,0.5529640151515152,0.9436974250442925,0.7778282414620004,,0.0,0.7520833333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,32,0.5875126262626262,0.9521198390787905,0.7064366223983807,,0.0,0.6756944444444445,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,33,0.5425994318181818,0.941170700833943,0.7992457271810866,,0.0,0.775,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,34,0.5177872474747476,0.9351218762091673,0.8505178899631405,,0.0,0.8298611111111112,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,35,0.5843718434343435,0.9513541650756543,0.7129267695859824,,0.0,0.6826388888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,36,0.5466824494949495,0.9421660770380201,0.7908085358372041,,0.0,0.7659722222222223,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,37,0.566155303030303,0.9469132558574644,0.750569623274073,,0.0,0.7229166666666667,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,38,0.5369460227272729,0.9397924876282979,0.8109279921187695,,0.0,0.7875,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_no_containment,39,0.5284659090909091,0.9377251678198304,0.8284513895252945,,0.0,0.80625,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,0,0.7114315025252527,0.9998375021001344,0.3763329393990304,,0.8416666666666667,0.009722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,1,0.7238131313131313,0.9998375021001344,0.3587082550555962,,0.7916666666666666,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,2,0.6897569444444446,0.9998375021001344,0.4067574974798385,,0.9243055555555556,0.011111111111111112,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,3,0.6984832702020203,0.9998375021001344,0.3965728383889295,,0.9097222222222222,0.011111111111111112,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,4,0.7272380050505051,0.9998375021001344,0.35264449242933354,,0.7652777777777777,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,5,0.686668244949495,0.9998375021001344,0.4116517525303437,,0.9423611111111111,0.011111111111111112,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,6,0.7114315025252527,0.9998375021001344,0.37619405051014154,,0.8402777777777778,0.009722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,7,0.7232339015151517,0.9998375021001344,0.3609194292980203,,0.8055555555555556,0.009722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,8,0.6985905934343435,0.9998375021001344,0.3952849596010507,,0.8979166666666667,0.011111111111111112,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,9,0.735653409090909,0.9998375021001344,0.3425624217222629,,0.7486111111111111,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,10,0.6990498737373738,0.9998375021001344,0.3940270681869093,,0.8923611111111112,0.010416666666666666,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,11,0.7238131313131314,0.9998375021001344,0.35780547727781836,,0.7826388888888889,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,12,0.7356723484848484,0.9998375021001344,0.34233514899499023,,0.7465277777777778,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,13,0.7238194444444445,0.9998375021001344,0.35738249747983863,,0.7784722222222222,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,14,0.7186631944444445,0.9997833361335126,0.3661801355286738,,0.8118055555555556,0.009722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,15,0.7232717803030302,0.9998375021001344,0.3604648838434751,,0.8013888888888889,0.009722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,16,0.7238841540404041,0.9998375021001344,0.3571788989949901,,0.7770833333333333,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,17,0.6897569444444446,0.9998375021001344,0.4067574974798385,,0.9243055555555556,0.011111111111111112,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,18,0.6985464015151516,0.9998375021001344,0.39581526263135375,,0.9027777777777778,0.011111111111111112,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,19,0.7015183080808082,0.9998375021001344,0.3896141893990305,,0.8729166666666667,0.010416666666666666,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,20,0.6990498737373738,0.9998375021001344,0.39409651263135376,,0.8930555555555556,0.010416666666666666,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,21,0.7044160353535354,0.9997833361335126,0.38622590573069404,,0.8673611111111111,0.010416666666666666,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,22,0.7191729797979798,0.9997833361335126,0.36560090573069404,,0.8111111111111111,0.009722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,23,0.7102146464646465,0.9998375021001344,0.3795984065707477,,0.8597222222222223,0.010416666666666666,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,24,0.723499053030303,0.9998375021001344,0.35926538889398,,0.7916666666666666,0.009722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,25,0.7250347222222222,0.9998375021001344,0.355403330813172,,0.7708333333333334,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,26,0.7114315025252527,0.9998375021001344,0.37543016162125264,,0.8326388888888889,0.009722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,27,0.6985527146464647,0.9998375021001344,0.39573950505559613,,0.9020833333333333,0.011111111111111112,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,28,0.6985653409090911,0.9998375021001344,0.3955879899040809,,0.9006944444444445,0.011111111111111112,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,29,0.7126530934343436,0.9998375021001344,0.37330579293438393,,0.8236111111111111,0.009722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,30,0.7238131313131313,0.9998375021001344,0.3587082550555962,,0.7916666666666666,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,31,0.7109722222222222,0.9998375021001344,0.37738249747983865,,0.8451388888888889,0.010416666666666666,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,32,0.7252493686868687,0.9998375021001344,0.355119239904081,,0.7701388888888889,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,33,0.7039930555555556,0.9997833361335126,0.3867183299731183,,0.8680555555555556,0.010416666666666666,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,34,0.6908175505050506,0.9998375021001344,0.4054885580858992,,0.9222222222222223,0.011111111111111112,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,35,0.7238841540404041,0.9998375021001344,0.3571788989949901,,0.7770833333333333,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,36,0.7108459595959596,0.9998375021001344,0.3788976489949901,,0.8590277777777777,0.010416666666666666,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,37,0.7155808080808082,0.9998375021001344,0.3696836338434749,,0.8166666666666667,0.009722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,38,0.6993481691919192,0.9998375021001344,0.3925482171768083,,0.8805555555555555,0.010416666666666666,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_aggressive,39,0.6985842803030303,0.9998375021001344,0.3953607171768083,,0.8986111111111111,0.011111111111111112,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,0,0.7370722853535353,0.9998916680667562,0.3500716018552461,,0.8409722222222222,0.008333333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,1,0.7490261994949495,0.9998375021001344,0.3331132424293336,,0.7902777777777777,0.008333333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,2,0.7242881944444444,0.9998375021001344,0.37167069192428315,,0.9236111111111112,0.009722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,3,0.7244207702020203,0.9998375021001344,0.37007978283337384,,0.9090277777777778,0.009722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,4,0.7506060606060607,0.9998375021001344,0.32872088131822236,,0.7645833333333333,0.007638888888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,5,0.7152178030303032,0.9998375021001344,0.38254663889397983,,0.9416666666666667,0.009722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,6,0.7370722853535353,0.9998916680667562,0.34993271296635725,,0.8395833333333333,0.008333333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,7,0.7488936237373739,0.9998375021001344,0.3347041515202426,,0.8048611111111111,0.008333333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,8,0.724760101010101,0.9998916680667562,0.3683212861986804,,0.8979166666666667,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,9,0.7605492424242425,0.9998375021001344,0.31711103283337394,,0.7479166666666667,0.007638888888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,10,0.7248311237373738,0.9998375021001344,0.36769026263135374,,0.8916666666666667,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,11,0.7493844696969698,0.9998916680667562,0.33161358417847825,,0.7819444444444444,0.007638888888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,12,0.7611931818181817,0.9998375021001344,0.3162587601061013,,0.7458333333333333,0.007638888888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,13,0.7493844696969698,0.9998916680667562,0.3311969175118116,,0.7777777777777778,0.007638888888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,14,0.7458854166666669,0.9998375021001344,0.3383373585909496,,0.8111111111111111,0.008333333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,15,0.7489315025252526,0.9998375021001344,0.33424960606569715,,0.8006944444444445,0.008333333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,16,0.7493844696969698,0.9998916680667562,0.33105802862292266,,0.7763888888888889,0.007638888888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,17,0.7242881944444444,0.9998375021001344,0.37167069192428315,,0.9236111111111112,0.009722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,18,0.724760101010101,0.9998916680667562,0.3688073973097915,,0.9027777777777778,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,19,0.7330287247474748,0.9998375021001344,0.35754821717680824,,0.8722222222222222,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,20,0.7247900883838385,0.9998375021001344,0.36780074242933347,,0.8923611111111112,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,21,0.7365688131313132,0.9998375021001344,0.35345257323741436,,0.8666666666666667,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,22,0.7464472853535353,0.9998375021001344,0.3377060454596367,,0.8104166666666667,0.008333333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,23,0.7366382575757575,0.9998375021001344,0.3526192399040811,,0.8590277777777777,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,24,0.7490198863636364,0.9998375021001344,0.33318900000509116,,0.7909722222222222,0.008333333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,25,0.7495138888888888,0.9998375021001344,0.3303686085909498,,0.7701388888888889,0.007638888888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,26,0.7371022727272728,0.9998375021001344,0.349203835863677,,0.8319444444444445,0.008333333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,27,0.7247601010101012,0.9998916680667562,0.36873795286534683,,0.9020833333333333,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,28,0.724760101010101,0.9998916680667562,0.3685990639764582,,0.9006944444444445,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,29,0.7389898989898989,0.9998375021001344,0.3464134318232731,,0.8229166666666666,0.008333333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,30,0.7490261994949495,0.9998375021001344,0.3331132424293336,,0.7902777777777777,0.008333333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,31,0.7370722853535353,0.9998916680667562,0.3504882685219128,,0.8451388888888889,0.008333333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,32,0.7495896464646465,0.9998375021001344,0.33022340657074767,,0.7694444444444445,0.007638888888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,33,0.7365625,0.9998375021001344,0.353528330813172,,0.8673611111111111,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,34,0.7243071338383837,0.9998375021001344,0.3714434191970104,,0.9215277777777777,0.009722222222222222,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,35,0.7493844696969698,0.9998916680667562,0.33105802862292266,,0.7763888888888889,0.007638888888888889,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,36,0.7366445707070707,0.9998375021001344,0.3525434823283235,,0.8583333333333333,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,37,0.742438446969697,0.9998375021001344,0.34227043939903057,,0.8159722222222222,0.008333333333333333,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,38,0.7281849747474749,0.9998375021001344,0.36315585606569706,,0.8798611111111111,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A0_attack_only,D_oracle,P_conservative,39,0.724760101010101,0.9998916680667562,0.36839073064312483,,0.8986111111111111,0.009027777777777777,0.0
v1.0,v1.0,v1.0,A1_grid_cap_plus_attack,D0_weak,P_alpha0.15,0,0.5263087121212121,1.0,0.6762607323232324,,0.23680555555555555,0.5111111111111111,0.0
v1.0,v1.0,v1.0,A1_grid_cap_plus_attack,D0_weak,P_alpha0.15,1,0.5767759469696969,1.0,0.5934671085858586,,0.2951388888888889,0.40208333333333335,0.0
v1.0,v1.0,v1.0,A1_grid_cap_plus_attack,D0_weak,P_alpha0.15,2,0.46069236111111117,1.0,0.7869118055555555,,0.17430555555555555,0.6576388888888889,0.0
v1.0,v1.0,v1.0,A1_grid_cap_plus_attack,D0_weak,P_alpha0.15,3,0.5212243055555557,1.0,0.6783937499999999,,0.3458333333333333,0.47152777777777777,0.0
